Province_State,Country_Region,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020
West Virginia,US,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West Virginia,US,0,0,0,0,0,0,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3
West Virginia,US,1,3,5,5,5,7,11,12,17,21,21,22,23,26,28,28,28,29,34,34,34,35
West Virginia,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,US,0,0,0,0,0,0,1,1,1,3,2,2,2,2,2,2,4,4,5,5,5,5
West Virginia,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,US,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
West Virginia,US,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
West Virginia,US,0,0,0,0,0,0,0,1,2,3,4,4,4,5,7,7,6,6,6,6,6,7
West Virginia,US,6,5,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
West Virginia,US,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
West Virginia,US,14,17,17,19,24,25,25,29,29,28,28,28,28,28,28,29,28,28,30,30,30,30
West Virginia,US,11,11,11,13,14,16,19,19,20,23,23,23,27,30,33,34,40,43,100,101,101,103
West Virginia,US,9,12,12,17,21,22,31,38,45,46,46,49,49,52,54,57,60,60,60,61,61,65
West Virginia,US,37,39,40,48,51,56,61,69,73,82,82,83,86,85,88,91,104,106,127,128,133,138
West Virginia,US,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
West Virginia,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
West Virginia,US,3,4,4,5,5,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9
West Virginia,US,0,0,0,0,0,0,2,3,4,4,4,5,5,6,6,6,6,6,6,6,6,6
West Virginia,US,8,10,11,13,14,17,25,30,31,32,32,32,34,38,41,41,42,42,42,44,44,43
West Virginia,US,4,4,4,4,5,5,5,5,5,6,6,6,6,6,7,7,8,8,8,8,8,8
West Virginia,US,3,3,3,4,4,4,6,6,7,7,7,8,8,10,9,10,10,10,11,11,11,10
West Virginia,US,2,3,3,3,3,4,5,6,7,8,8,8,8,8,8,8,8,8,8,8,8,9
West Virginia,US,0,0,2,2,2,2,3,3,3,3,4,4,4,5,6,6,8,8,8,8,8,10
West Virginia,US,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2
West Virginia,US,32,35,35,40,49,53,60,68,76,78,78,81,83,81,83,83,83,84,87,90,89,90
West Virginia,US,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,5,5,5,5
West Virginia,US,1,1,1,1,3,3,4,4,4,5,6,6,6,6,6,7,8,8,8,9,9,7
West Virginia,US,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4
West Virginia,US,11,10,11,11,18,15,19,18,20,21,21,21,25,23,22,22,22,23,22,22,22,23
West Virginia,US,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1
West Virginia,US,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
West Virginia,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,US,3,3,4,5,5,4,6,6,6,6,6,6,6,6,6,6,6,7,10,10,10,12
West Virginia,US,5,5,5,5,6,8,10,10,10,10,10,11,11,12,13,13,14,14,14,14,14,16
West Virginia,US,3,3,3,4,4,4,4,4,5,5,5,5,5,6,6,6,7,7,7,7,7,7
West Virginia,US,1,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
West Virginia,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,US,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,5
West Virginia,US,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
West Virginia,US,0,0,0,0,0,1,3,3,3,3,3,3,3,4,4,4,5,5,5,5,5,5
West Virginia,US,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4
West Virginia,US,0,0,0,0,0,0,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3
West Virginia,US,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,4,4,4,4,4,4
West Virginia,US,0,0,0,0,0,0,0,0,0,17,17,17,17,19,61,69,74,75,78,78,78,79
West Virginia,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,US,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
West Virginia,US,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
West Virginia,US,2,3,5,7,10,11,13,14,14,18,18,18,18,21,22,25,29,29,31,31,31,33
West Virginia,US,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Wisconsin,US,0,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4
Wisconsin,US,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
Wisconsin,US,0,0,1,1,4,4,4,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6
Wisconsin,US,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Wisconsin,US,11,17,24,24,29,39,41,41,50,55,60,68,77,97,114,139,180,204,215,285,314,402
Wisconsin,US,1,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
Wisconsin,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wisconsin,US,2,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6
Wisconsin,US,10,11,14,14,16,16,16,16,17,18,18,20,20,20,20,20,20,21,20,20,20,20
Wisconsin,US,5,6,6,6,6,7,7,7,7,7,7,8,8,8,9,10,12,14,16,16,17,18
Wisconsin,US,14,15,18,18,19,21,23,23,25,24,24,24,25,25,27,27,27,27,27,27,27,27
Wisconsin,US,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3
Wisconsin,US,215,238,252,269,280,287,289,303,307,313,327,334,340,344,351,352,359,358,361,364,382,386
Wisconsin,US,13,13,14,14,14,15,15,15,16,18,18,19,19,19,19,19,20,19,19,19,19,20
Wisconsin,US,1,2,2,2,4,4,7,7,8,8,9,9,9,9,9,9,9,9,9,9,9,9
Wisconsin,US,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8
Wisconsin,US,3,3,5,5,5,5,5,5,7,8,9,9,9,9,9,9,9,9,9,9,9,9
Wisconsin,US,12,14,16,16,21,21,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,23
Wisconsin,US,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Wisconsin,US,24,28,30,30,43,43,44,44,49,52,52,54,57,59,59,59,61,62,62,65,65,65
